Time 			Rate 	Error
58528.9781458943253 0 0.0000000
58528.9784931165486 0 0.0000000
58528.9788403387720 0 0.0000000
58528.9791875609953 0 0.0000000
58528.9795347832187 0 0.0000000
58528.9798820054421 0 0.0000000
58528.9802292276581 0 0.0000000
58528.9805764498815 0 0.0000000
58528.9809236721048 0 0.0000000
58528.9812708943282 0 0.0000000
58528.9816181165515 0 0.0000000
58528.9819653387749 0 0.0000000
58528.9823125609983 0 0.0000000
58528.9826597832143 0 0.0000000
58528.9830070054377 0 0.0000000
58528.9833542276610 0 0.0000000
58528.9837014498844 0 0.0000000
58528.9840486721077 0 0.0000000
58528.9843958943311 0 0.0000000
58528.9847431165545 0 0.0000000
58528.9850903387705 0 0.0000000
58528.9854375609939 0 0.0000000
58528.9857847832172 0 0.0000000
58528.9861320054406 0 0.0000000
58528.9864792276639 0 0.0000000
58528.9868264498800 0 0.0000000
58528.9871736721034 0 0.0000000
58528.9875208943267 0 0.0000000
58528.9878681165501 0 0.0000000
58528.9882153387734 0 0.0000000
58528.9885625609968 0 0.0000000
58528.9889097832202 0 0.0000000
58528.9892570054362 0 0.0000000
58528.9896042276596 0 0.0000000
58528.9899514498829 0 0.0000000
58528.9902986721063 0 0.0000000
58528.9906458943296 0 0.0000000
58528.9909931165530 0 0.0000000
58528.9913403387764 0 0.0000000
58528.9916875609924 0 0.0000000
58528.9920347832158 0 0.0000000
58528.9923820054391 0 0.0000000
58528.9927292276625 0 0.0000000
58528.9930764498858 0 0.0000000
58528.9934236721019 0 0.0000000
58528.9937708943253 0 0.0000000
58528.9941181165486 0 0.0000000
58528.9944653387720 0 0.0000000
58528.9948125609953 0 0.0000000
58528.9951597832187 0 0.0000000
58528.9955070054421 0 0.0000000
58528.9958542276581 0 0.0000000
58528.9962014498815 0 0.0000000
58528.9965486721048 0 0.0000000
58528.9968958943282 1 1.0000000
58528.9972431165515 1 1.0000000
58528.9975903387749 0 0.0000000
58528.9979375609983 0 0.0000000
58528.9982847832143 0 0.0000000
58528.9986320054377 0 0.0000000
58528.9989792276610 0 0.0000000
58528.9993264498844 0 0.0000000
58528.9996736721077 0 0.0000000
58529.0000208943311 0 0.0000000
58529.0003681165545 0 0.0000000
58529.0007153387705 0 0.0000000
58529.0010625609939 0 0.0000000
58529.0014097832172 0 0.0000000
58529.0017570054406 0 0.0000000
58529.0021042276639 0 0.0000000
58529.0024514498800 0 0.0000000
58529.0027986721034 0 0.0000000
58529.0031458943267 0 0.0000000
58529.0034931165501 1 1.0000000
58529.0038403387734 0 0.0000000
58529.0041875609968 0 0.0000000
58529.0045347832202 0 0.0000000
58529.0048820054362 0 0.0000000
58529.0052292276596 0 0.0000000
58529.0055764498829 0 0.0000000
58529.0059236721063 0 0.0000000
58529.0062708943296 0 0.0000000
58529.0066181165530 0 0.0000000
58529.0069653387764 0 0.0000000
58529.0073125609924 0 0.0000000
58529.0076597832158 0 0.0000000
58529.0080070054391 0 0.0000000
58529.0083542276625 0 0.0000000
58529.0087014498858 0 0.0000000
58529.0090486721019 0 0.0000000
58529.0093958943253 0 0.0000000
58529.0097431165486 0 0.0000000
58529.0100903387720 0 0.0000000
58529.0104375609953 0 0.0000000
58529.0107847832187 0 0.0000000
58529.0111320054421 0 0.0000000
58529.0114792276581 0 0.0000000
58529.0118264498815 0 0.0000000
58529.0121736721048 0 0.0000000
58529.0125208943282 0 0.0000000
58529.0128681165515 0 0.0000000
58529.0132153387749 0 0.0000000
58529.0135625609983 0 0.0000000
58529.0139097832143 0 0.0000000
58529.0142570054377 0 0.0000000
58529.0146042276610 0 0.0000000
58529.0149514498844 0 0.0000000
58529.0152986721077 0 0.0000000
58529.0156458943311 0 0.0000000
58529.0159931165545 0 0.0000000
58529.0163403387705 0 0.0000000
58529.0166875609939 0 0.0000000
58529.0170347832172 0 0.0000000
58529.0173820054406 0 0.0000000
58529.0177292276639 0 0.0000000
58529.0180764498800 0 0.0000000
58529.0184236721034 0 0.0000000
58529.0187708943267 1 1.0000000
58529.0191181165501 0 0.0000000
58529.0194653387734 0 0.0000000
58529.0198125609968 0 0.0000000
58529.0201597832202 0 0.0000000
58529.0205070054362 0 0.0000000
58529.0208542276596 0 0.0000000
58529.0212014498829 0 0.0000000
58529.0215486721063 0 0.0000000
58529.0218958943296 0 0.0000000
58529.0222431165530 0 0.0000000
58529.0225903387764 0 0.0000000
58529.0229375609924 1 1.0000000
58529.0232847832158 0 0.0000000
58529.0236320054391 0 0.0000000
58529.0239792276625 0 0.0000000
58529.0243264498858 0 0.0000000
58529.0246736721019 0 0.0000000
58529.0250208943253 0 0.0000000
58529.0253681165486 0 0.0000000
58529.0257153387720 0 0.0000000
58529.0260625609953 0 0.0000000
58529.0264097832187 0 0.0000000
58529.0267570054421 0 0.0000000
58529.0271042276581 0 0.0000000
58529.0274514498815 0 0.0000000
58529.0277986721048 0 0.0000000
58529.0281458943282 0 0.0000000
58529.0284931165515 0 0.0000000
58529.0288403387749 1 1.0000000
58529.0291875609983 0 0.0000000
58529.0295347832143 0 0.0000000
58529.0298820054377 0 0.0000000
58529.0302292276610 0 0.0000000
58529.0305764498844 0 0.0000000
58529.0309236721077 0 0.0000000
58529.0312708943311 0 0.0000000
58529.0316181165545 0 0.0000000
58529.0319653387705 0 0.0000000
58529.0323125609939 0 0.0000000
58529.0326597832172 0 0.0000000
58529.0330070054406 0 0.0000000
58529.0333542276639 0 0.0000000
58529.0337014498800 0 0.0000000
58529.0340486721034 0 0.0000000
58529.0343958943267 0 0.0000000
58529.0347431165501 0 0.0000000
58529.0350903387734 0 0.0000000
58529.0354375609968 0 0.0000000
58529.0357847832202 0 0.0000000
58529.0361320054362 0 0.0000000
58529.0364792276596 0 0.0000000
58529.0368264498829 0 0.0000000
58529.0371736721063 1 1.0000000
58529.0375208943296 0 0.0000000
58529.0378681165530 0 0.0000000
58529.0382153387764 0 0.0000000
58529.0385625609924 0 0.0000000
58529.0389097832158 0 0.0000000
58529.0392570054391 0 0.0000000
58529.0396042276625 0 0.0000000
58529.0399514498858 0 0.0000000
58529.0402986721019 0 0.0000000
58529.0406458943253 0 0.0000000
58529.0409931165486 0 0.0000000
58529.0413403387720 0 0.0000000
58529.0416875609953 0 0.0000000
58529.0420347832187 0 0.0000000
58529.0423820054421 0 0.0000000
58529.0427292276581 0 0.0000000
58529.0430764498815 0 0.0000000
58529.0434236721048 0 0.0000000
58529.0437708943282 0 0.0000000
58529.0441181165515 0 0.0000000
58529.0444653387749 0 0.0000000
58529.0448125609983 0 0.0000000
58529.0451597832143 0 0.0000000
58529.0455070054377 0 0.0000000
58529.0458542276610 0 0.0000000
58529.0462014498844 0 0.0000000
58529.0465486721077 0 0.0000000
58529.0468958943311 0 0.0000000
58529.0472431165545 0 0.0000000
58529.0475903387705 0 0.0000000
58529.0479375609939 0 0.0000000
58529.0482847832172 0 0.0000000
58529.0486320054406 0 0.0000000
58529.0489792276639 0 0.0000000
58529.0493264498800 0 0.0000000
58529.0496736721034 0 0.0000000
58529.0500208943267 0 0.0000000
58529.0503681165501 0 0.0000000
58529.0507153387734 0 0.0000000
58529.0510625609968 0 0.0000000
58529.0514097832202 0 0.0000000
58529.0517570054362 0 0.0000000
58529.0521042276596 0 0.0000000
58529.0524514498829 0 0.0000000
58529.0527986721063 0 0.0000000
58529.0531458943296 0 0.0000000
58529.0534931165530 0 0.0000000
58529.0538403387764 0 0.0000000
58529.0541875609924 0 0.0000000
58529.0545347832158 0 0.0000000
58529.0548820054391 0 0.0000000
58529.0552292276625 0 0.0000000
58529.0555764498858 0 0.0000000
58529.0559236721019 0 0.0000000
58529.0562708943253 0 0.0000000
58529.0566181165486 0 0.0000000
58529.0569653387720 0 0.0000000
58529.0573125609953 0 0.0000000
58529.0576597832187 0 0.0000000
58529.0580070054421 0 0.0000000
58529.0583542276581 0 0.0000000
58529.0587014498815 0 0.0000000
58529.0590486721048 0 0.0000000
58529.0593958943282 0 0.0000000
58529.0597431165515 0 0.0000000
58529.0600903387749 0 0.0000000
58529.0604375609983 0 0.0000000
58529.0607847832143 0 0.0000000
58529.0611320054377 0 0.0000000
58529.0614792276610 0 0.0000000
58529.0618264498844 0 0.0000000
58529.0621736721077 0 0.0000000
58529.0625208943311 0 0.0000000
58529.0628681165545 0 0.0000000
58529.0632153387705 0 0.0000000
58529.0635625609939 0 0.0000000
58529.0639097832172 0 0.0000000
58529.0642570054406 0 0.0000000
58529.0646042276639 0 0.0000000
58529.0649514498800 0 0.0000000
58529.0652986721034 0 0.0000000
58529.0656458943267 0 0.0000000
58529.0659931165501 0 0.0000000
58529.0663403387734 0 0.0000000
58529.0666875609968 0 0.0000000
58529.0670347832202 0 0.0000000
58529.0673820054362 0 0.0000000
58529.0677292276596 0 0.0000000
58529.0680764498829 0 0.0000000
58529.0684236721063 0 0.0000000
58529.0687708943296 0 0.0000000
58529.0691181165530 0 0.0000000
58529.0694653387764 0 0.0000000
58529.0698125609924 0 0.0000000
58529.0701597832158 0 0.0000000
58529.0705070054391 0 0.0000000
58529.0708542276625 0 0.0000000
58529.0712014498858 0 0.0000000
58529.0715486721019 0 0.0000000
58529.0718958943253 0 0.0000000
58529.0722431165486 1 1.0000000
58529.0725903387720 0 0.0000000
58529.0729375609953 1 1.0000000
58529.0732847832187 0 0.0000000
58529.0736320054421 0 0.0000000
58529.0739792276581 0 0.0000000
58529.0743264498815 0 0.0000000
58529.0746736721048 0 0.0000000
58529.0750208943282 0 0.0000000
58529.0753681165515 0 0.0000000
58529.0757153387749 0 0.0000000
58529.0760625609983 0 0.0000000
58529.0764097832143 1 1.0000000
58529.0767570054377 0 0.0000000
58529.0771042276610 0 0.0000000
58529.0774514498844 0 0.0000000
58529.0777986721077 0 0.0000000
58529.0781458943311 0 0.0000000
58529.0784931165545 0 0.0000000
58529.0788403387705 0 0.0000000
58529.0791875609939 0 0.0000000
58529.0795347832172 0 0.0000000
58529.0798820054406 0 0.0000000
58529.0802292276639 0 0.0000000
58529.0805764498800 0 0.0000000
58529.0809236721034 0 0.0000000
58529.0812708943267 0 0.0000000
58529.0816181165501 0 0.0000000
58529.0819653387734 0 0.0000000
58529.0823125609968 0 0.0000000
58529.0826597832202 0 0.0000000
58529.0830070054362 0 0.0000000
58529.0833542276596 0 0.0000000
58529.0837014498829 1 1.0000000
58529.0840486721063 0 0.0000000
58529.0843958943296 0 0.0000000
58529.0847431165530 0 0.0000000
58529.0850903387764 0 0.0000000
58529.0854375609924 0 0.0000000
58529.0857847832158 0 0.0000000
58529.0861320054391 1 1.0000000
58529.0864792276625 0 0.0000000
58529.0868264498858 0 0.0000000
58529.0871736721019 0 0.0000000
58529.0875208943253 0 0.0000000
58529.0878681165486 1 1.0000000
58529.0882153387720 0 0.0000000
58529.0885625609953 0 0.0000000
58529.0889097832187 0 0.0000000
58529.0892570054421 0 0.0000000
58529.0896042276581 0 0.0000000
58529.0899514498815 0 0.0000000
58529.0902986721048 0 0.0000000
58529.0906458943282 0 0.0000000
58529.0909931165515 0 0.0000000
58529.0913403387749 0 0.0000000
58529.0916875609983 0 0.0000000
58529.0920347832143 0 0.0000000
58529.0923820054377 0 0.0000000
58529.0927292276610 1 1.0000000
58529.0930764498844 0 0.0000000
58529.0934236721077 0 0.0000000
58529.0937708943311 0 0.0000000
58529.0941181165545 0 0.0000000
58529.0944653387705 0 0.0000000
58529.0948125609939 0 0.0000000
58529.0951597832172 0 0.0000000
58529.0955070054406 0 0.0000000
58529.0958542276639 0 0.0000000
58529.0962014498800 0 0.0000000
58529.0965486721034 0 0.0000000
58529.0968958943267 0 0.0000000
58529.0972431165501 0 0.0000000
58529.0975903387734 0 0.0000000
58529.0979375609968 0 0.0000000
58529.0982847832202 0 0.0000000
58529.0986320054362 0 0.0000000
58529.0989792276596 0 0.0000000
58529.0993264498829 0 0.0000000
58529.0996736721063 0 0.0000000
58529.1000208943296 0 0.0000000
58529.1003681165530 0 0.0000000
58529.1007153387764 0 0.0000000
58529.1010625609924 0 0.0000000
58529.1014097832158 0 0.0000000
58529.1017570054391 0 0.0000000
58529.1021042276625 0 0.0000000
58529.1024514498858 0 0.0000000
58529.1027986721019 0 0.0000000
58529.1031458943253 0 0.0000000
58529.1034931165486 0 0.0000000
58529.1038403387720 0 0.0000000
58529.1041875609953 0 0.0000000
58529.1045347832187 0 0.0000000
58529.1048820054421 1 1.0000000
58529.1052292276581 0 0.0000000
58529.1055764498815 0 0.0000000
58529.1059236721048 1 1.0000000
58529.1062708943282 1 1.0000000
58529.1066181165515 0 0.0000000
58529.1069653387749 0 0.0000000
58529.1073125609983 0 0.0000000
58529.1076597832143 0 0.0000000
58529.1080070054377 1 1.0000000
58529.1083542276610 0 0.0000000
58529.1087014498844 0 0.0000000
58529.1090486721077 0 0.0000000
58529.1093958943311 0 0.0000000
58529.1097431165545 0 0.0000000
58529.1100903387705 0 0.0000000
58529.1104375609939 0 0.0000000
58529.1107847832172 0 0.0000000
58529.1111320054406 0 0.0000000
58529.1114792276639 0 0.0000000
58529.1118264498800 1 1.0000000
58529.1121736721034 1 1.0000000
58529.1125208943267 2 1.4142136
58529.1128681165501 1 1.0000000
58529.1132153387734 1 1.0000000
58529.1135625609968 1 1.0000000
58529.1139097832202 2 1.4142136
58529.1142570054362 0 0.0000000
58529.1146042276596 0 0.0000000
58529.1149514498829 0 0.0000000
58529.1152986721063 0 0.0000000
58529.1156458943296 0 0.0000000
58529.1159931165530 1 1.0000000
58529.1163403387764 1 1.0000000
58529.1166875609924 0 0.0000000
58529.1170347832158 0 0.0000000
58529.1173820054391 1 1.0000000
58529.1177292276625 1 1.0000000
58529.1180764498858 2 1.4142136
58529.1184236721019 1 1.0000000
58529.1187708943253 1 1.0000000
58529.1191181165486 0 0.0000000
58529.1194653387720 2 1.4142136
58529.1198125609953 1 1.0000000
58529.1201597832187 0 0.0000000
58529.1205070054421 2 1.4142136
58529.1208542276581 0 0.0000000
58529.1212014498815 2 1.4142136
58529.1215486721048 0 0.0000000
58529.1218958943282 0 0.0000000
58529.1222431165515 1 1.0000000
58529.1225903387749 0 0.0000000
58529.1229375609983 2 1.4142136
58529.1232847832143 1 1.0000000
58529.1236320054377 0 0.0000000
58529.1239792276610 1 1.0000000
58529.1243264498844 4 2.0000000
58529.1246736721077 1 1.0000000
58529.1250208943311 1 1.0000000
58529.1253681165545 1 1.0000000
58529.1257153387705 1 1.0000000
58529.1260625609939 2 1.4142136
58529.1264097832172 1 1.0000000
58529.1267570054406 0 0.0000000
58529.1271042276639 2 1.4142136
58529.1274514498800 2 1.4142136
58529.1277986721034 0 0.0000000
58529.1281458943267 1 1.0000000
58529.1284931165501 2 1.4142136
58529.1288403387734 1 1.0000000
58529.1291875609968 2 1.4142136
58529.1295347832202 2 1.4142136
58529.1298820054362 0 0.0000000
58529.1302292276596 1 1.0000000
58529.1305764498829 0 0.0000000
58529.1309236721063 1 1.0000000
58529.1312708943296 0 0.0000000
58529.1316181165530 0 0.0000000
58529.1319653387764 1 1.0000000
58529.1323125609924 0 0.0000000
58529.1326597832158 0 0.0000000
58529.1330070054391 1 1.0000000
58529.1333542276625 0 0.0000000
58529.1337014498858 2 1.4142136
58529.1340486721019 0 0.0000000
58529.1343958943253 0 0.0000000
58529.1347431165486 0 0.0000000
58529.1350903387720 1 1.0000000
58529.1354375609953 0 0.0000000
58529.1357847832187 2 1.4142136
58529.1361320054421 0 0.0000000
58529.1364792276581 0 0.0000000
58529.1368264498815 0 0.0000000
58529.1371736721048 0 0.0000000
58529.1375208943282 1 1.0000000
58529.1378681165515 0 0.0000000
58529.1382153387749 0 0.0000000
58529.1385625609983 0 0.0000000
58529.1389097832143 0 0.0000000
58529.1392570054377 0 0.0000000
58529.1396042276610 0 0.0000000
58529.1399514498844 0 0.0000000
58529.1402986721077 0 0.0000000
58529.1406458943311 1 1.0000000
58529.1409931165545 0 0.0000000
58529.1413403387705 0 0.0000000
58529.1416875609939 1 1.0000000
58529.1420347832172 0 0.0000000
58529.1423820054406 0 0.0000000
58529.1427292276639 0 0.0000000
58529.1430764498800 0 0.0000000
58529.1434236721034 1 1.0000000
58529.1437708943267 0 0.0000000
58529.1441181165501 0 0.0000000
58529.1444653387734 0 0.0000000
58529.1448125609968 0 0.0000000
58529.1451597832202 0 0.0000000
58529.1455070054362 0 0.0000000
58529.1458542276596 0 0.0000000
58529.1462014498829 0 0.0000000
58529.1465486721063 0 0.0000000
58529.1468958943296 0 0.0000000
58529.1472431165530 0 0.0000000
58529.1475903387764 0 0.0000000
58529.1479375609924 0 0.0000000
58529.1482847832158 0 0.0000000
58529.1486320054391 0 0.0000000
58529.1489792276625 0 0.0000000
58529.1493264498858 1 1.0000000
58529.1496736721019 0 0.0000000
58529.1500208943253 0 0.0000000
58529.1503681165486 0 0.0000000
58529.1507153387720 0 0.0000000
58529.1510625609953 1 1.0000000
58529.1514097832187 0 0.0000000
58529.1517570054421 0 0.0000000
58529.1521042276581 0 0.0000000
58529.1524514498815 0 0.0000000
58529.1527986721048 2 1.4142136
58529.1531458943282 0 0.0000000
58529.1534931165515 0 0.0000000
58529.1538403387749 0 0.0000000
58529.1541875609983 0 0.0000000
58529.1545347832143 0 0.0000000
58529.1548820054377 0 0.0000000
58529.1552292276610 0 0.0000000
58529.1555764498844 0 0.0000000
58529.1559236721077 0 0.0000000
58529.1562708943311 0 0.0000000
58529.1566181165545 0 0.0000000
58529.1569653387705 1 1.0000000
58529.1573125609939 0 0.0000000
58529.1576597832172 0 0.0000000
58529.1580070054406 0 0.0000000
58529.1583542276639 1 1.0000000
58529.1587014498800 1 1.0000000
58529.1590486721034 0 0.0000000
58529.1593958943267 0 0.0000000
58529.1597431165501 0 0.0000000
58529.1600903387734 0 0.0000000
58529.1604375609968 0 0.0000000
58529.1607847832202 0 0.0000000
58529.1611320054362 0 0.0000000
58529.1614792276596 1 1.0000000
58529.1618264498829 0 0.0000000
58529.1621736721063 0 0.0000000
58529.1625208943296 0 0.0000000
58529.1628681165530 0 0.0000000
58529.1632153387764 1 1.0000000
58529.1635625609924 0 0.0000000
58529.1639097832158 0 0.0000000
58529.1642570054391 0 0.0000000
58529.1646042276625 1 1.0000000
58529.1649514498858 1 1.0000000
58529.1652986721019 0 0.0000000
58529.1656458943253 0 0.0000000
58529.1659931165486 0 0.0000000
58529.1663403387720 0 0.0000000
58529.1666875609953 0 0.0000000
58529.1670347832187 0 0.0000000
58529.1673820054421 0 0.0000000
58529.1677292276581 0 0.0000000
58529.1680764498815 0 0.0000000
58529.1684236721048 0 0.0000000
58529.1687708943282 0 0.0000000
58529.1691181165515 1 1.0000000
58529.1694653387749 0 0.0000000
58529.1698125609983 0 0.0000000
58529.1701597832143 0 0.0000000
58529.1705070054377 0 0.0000000
58529.1708542276610 0 0.0000000
58529.1712014498844 0 0.0000000
58529.1715486721077 0 0.0000000
58529.1718958943311 0 0.0000000
58529.1722431165545 1 1.0000000
58529.1725903387705 0 0.0000000
58529.1729375609939 0 0.0000000
58529.1732847832172 0 0.0000000
58529.1736320054406 0 0.0000000
58529.1739792276639 0 0.0000000
58529.1743264498800 0 0.0000000
58529.1746736721034 0 0.0000000
58529.1750208943267 1 1.0000000
58529.1753681165501 0 0.0000000
58529.1757153387734 0 0.0000000
58529.1760625609968 0 0.0000000
58529.1764097832202 1 1.0000000
58529.1767570054362 0 0.0000000
58529.1771042276596 0 0.0000000
58529.1774514498829 0 0.0000000
58529.1777986721063 0 0.0000000
58529.1781458943296 0 0.0000000
58529.1784931165530 0 0.0000000
58529.1788403387764 0 0.0000000
58529.1791875609924 0 0.0000000
58529.1795347832158 0 0.0000000
58529.1798820054391 0 0.0000000
58529.1802292276625 0 0.0000000
58529.1805764498858 0 0.0000000
58529.1809236721019 0 0.0000000
58529.1812708943253 0 0.0000000
58529.1816181165486 0 0.0000000
58529.1819653387720 0 0.0000000
58529.1823125609953 0 0.0000000
58529.1826597832187 0 0.0000000
58529.1830070054421 0 0.0000000
58529.1833542276581 1 1.0000000
58529.1837014498815 0 0.0000000
58529.1840486721048 0 0.0000000
58529.1843958943282 0 0.0000000
58529.1847431165515 0 0.0000000
58529.1850903387749 0 0.0000000
58529.1854375609983 0 0.0000000
58529.1857847832143 0 0.0000000
58529.1861320054377 0 0.0000000
58529.1864792276610 0 0.0000000
58529.1868264498844 0 0.0000000
58529.1871736721077 0 0.0000000
58529.1875208943311 0 0.0000000
58529.1878681165545 0 0.0000000
58529.1882153387705 0 0.0000000
58529.1885625609939 0 0.0000000
58529.1889097832172 0 0.0000000
58529.1892570054406 0 0.0000000
58529.1896042276639 0 0.0000000
58529.1899514498800 0 0.0000000
58529.1902986721034 0 0.0000000
58529.1906458943267 0 0.0000000
58529.1909931165501 0 0.0000000
58529.1913403387734 0 0.0000000
58529.1916875609968 0 0.0000000
58529.1920347832202 0 0.0000000
58529.1923820054362 0 0.0000000
58529.1927292276596 0 0.0000000
58529.1930764498829 0 0.0000000
58529.1934236721063 0 0.0000000
58529.1937708943296 0 0.0000000
58529.1941181165530 0 0.0000000
58529.1944653387764 0 0.0000000
58529.1948125609924 1 1.0000000
58529.1951597832158 0 0.0000000
58529.1955070054391 0 0.0000000
58529.1958542276625 0 0.0000000
58529.1962014498858 0 0.0000000
58529.1965486721019 0 0.0000000
58529.1968958943253 0 0.0000000
58529.1972431165486 0 0.0000000
58529.1975903387720 1 1.0000000
58529.1979375609953 0 0.0000000
58529.1982847832187 0 0.0000000
58529.1986320054421 0 0.0000000
58529.1989792276581 0 0.0000000
58529.1993264498815 0 0.0000000
58529.1996736721048 0 0.0000000
58529.2000208943282 0 0.0000000
58529.2003681165515 0 0.0000000
58529.2007153387749 0 0.0000000
58529.2010625609983 0 0.0000000
58529.2014097832143 0 0.0000000
58529.2017570054377 0 0.0000000
58529.2021042276610 0 0.0000000
58529.2024514498844 0 0.0000000
58529.2027986721077 0 0.0000000
58529.2031458943311 0 0.0000000
58529.2034931165545 0 0.0000000
58529.2038403387705 0 0.0000000
58529.2041875609939 0 0.0000000
58529.2045347832172 0 0.0000000
58529.2048820054406 0 0.0000000
58529.2052292276639 0 0.0000000
58529.2055764498800 0 0.0000000
58529.2059236721034 0 0.0000000
58529.2062708943267 0 0.0000000
58529.2066181165501 0 0.0000000
58529.2069653387734 0 0.0000000
58529.2073125609968 0 0.0000000
58529.2076597832202 0 0.0000000
58529.2080070054362 0 0.0000000
58529.2083542276596 0 0.0000000
58529.2087014498829 0 0.0000000
58529.2090486721063 0 0.0000000
58529.2093958943296 0 0.0000000
58529.2097431165530 0 0.0000000
58529.2100903387764 0 0.0000000
58529.2104375609924 0 0.0000000
58529.2107847832158 0 0.0000000
58529.2111320054391 0 0.0000000
58529.2114792276625 0 0.0000000
58529.2118264498858 0 0.0000000
58529.2121736721019 0 0.0000000
58529.2125208943253 0 0.0000000
58529.2128681165486 0 0.0000000
58529.2132153387720 0 0.0000000
58529.2135625609953 0 0.0000000
58529.2139097832187 0 0.0000000
58529.2142570054421 0 0.0000000
58529.2146042276581 1 1.0000000
58529.2149514498815 0 0.0000000
58529.2152986721048 0 0.0000000
58529.2156458943282 1 1.0000000
58529.2159931165515 0 0.0000000
58529.2163403387749 0 0.0000000
58529.2166875609983 0 0.0000000
58529.2170347832143 1 1.0000000
58529.2173820054377 0 0.0000000
58529.2177292276610 0 0.0000000
58529.2180764498844 0 0.0000000
58529.2184236721077 0 0.0000000
58529.2187708943311 0 0.0000000
58529.2191181165545 0 0.0000000
58529.2194653387705 0 0.0000000
58529.2198125609939 0 0.0000000
58529.2201597832172 0 0.0000000
58529.2205070054406 0 0.0000000
58529.2208542276639 0 0.0000000
58529.2212014498800 0 0.0000000
58529.2215486721034 0 0.0000000
58529.2218958943267 0 0.0000000
58529.2222431165501 0 0.0000000
58529.2225903387734 0 0.0000000
58529.2229375609968 0 0.0000000
58529.2232847832202 0 0.0000000
58529.2236320054362 0 0.0000000
58529.2239792276596 0 0.0000000
58529.2243264498829 0 0.0000000
58529.2246736721063 0 0.0000000
58529.2250208943296 0 0.0000000
58529.2253681165530 0 0.0000000
58529.2257153387764 0 0.0000000
58529.2260625609924 0 0.0000000
58529.2264097832158 0 0.0000000
58529.2267570054391 0 0.0000000
58529.2271042276625 0 0.0000000
58529.2274514498858 0 0.0000000
58529.2277986721019 0 0.0000000
58529.2281458943253 1 1.0000000
58529.2284931165486 0 0.0000000
58529.2288403387720 0 0.0000000
58529.2291875609953 0 0.0000000
58529.2295347832187 0 0.0000000
58529.2298820054421 0 0.0000000
58529.2302292276581 0 0.0000000
58529.2305764498815 0 0.0000000
58529.2309236721048 0 0.0000000
58529.2312708943282 0 0.0000000
58529.2316181165515 0 0.0000000
58529.2319653387749 0 0.0000000
58529.2323125609983 0 0.0000000
58529.2326597832143 0 0.0000000
58529.2330070054377 0 0.0000000
58529.2333542276610 0 0.0000000
58529.2337014498844 0 0.0000000
58529.2340486721077 0 0.0000000
58529.2343958943311 0 0.0000000
58529.2347431165545 0 0.0000000
58529.2350903387705 0 0.0000000
58529.2354375609939 0 0.0000000
58529.2357847832172 0 0.0000000
58529.2361320054406 0 0.0000000
58529.2364792276639 0 0.0000000
58529.2368264498800 0 0.0000000
58529.2371736721034 0 0.0000000
58529.2375208943267 0 0.0000000
58529.2378681165501 0 0.0000000
58529.2382153387734 0 0.0000000
58529.2385625609968 0 0.0000000
58529.2389097832202 0 0.0000000
58529.2392570054362 0 0.0000000
58529.2396042276596 0 0.0000000
58529.2399514498829 0 0.0000000
58529.2402986721063 0 0.0000000
58529.2406458943296 0 0.0000000
58529.2409931165530 0 0.0000000
58529.2413403387764 0 0.0000000
58529.2416875609924 0 0.0000000
58529.2420347832158 0 0.0000000
58529.2423820054391 0 0.0000000
58529.2427292276625 0 0.0000000
58529.2430764498858 0 0.0000000
58529.2434236721019 0 0.0000000
58529.2437708943253 0 0.0000000
58529.2441181165486 0 0.0000000
58529.2444653387720 0 0.0000000
58529.2448125609953 0 0.0000000
58529.2451597832187 0 0.0000000
58529.2455070054421 0 0.0000000
58529.2458542276581 0 0.0000000
58529.2462014498815 0 0.0000000
58529.2465486721048 0 0.0000000
58529.2468958943282 1 1.0000000
58529.2472431165515 0 0.0000000
58529.2475903387749 0 0.0000000
58529.2479375609983 0 0.0000000
58529.2482847832143 0 0.0000000
58529.2486320054377 0 0.0000000
58529.2489792276610 0 0.0000000
58529.2493264498844 0 0.0000000
58529.2496736721077 0 0.0000000
58529.2500208943311 0 0.0000000
58529.2503681165545 0 0.0000000
58529.2507153387705 0 0.0000000
58529.2510625609939 0 0.0000000
58529.2514097832172 0 0.0000000
58529.2517570054406 1 1.0000000
58529.2521042276639 0 0.0000000
58529.2524514498800 0 0.0000000
58529.2527986721034 0 0.0000000
58529.2531458943267 0 0.0000000
58529.2534931165501 0 0.0000000
58529.2538403387734 0 0.0000000
58529.2541875609968 0 0.0000000
58529.2545347832202 1 1.0000000
58529.2548820054362 1 1.0000000
58529.2552292276596 0 0.0000000
58529.2555764498829 0 0.0000000
58529.2559236721063 0 0.0000000
58529.2562708943296 0 0.0000000
58529.2566181165530 0 0.0000000
58529.2569653387764 0 0.0000000
58529.2573125609924 0 0.0000000
58529.2576597832158 0 0.0000000
58529.2580070054391 0 0.0000000
58529.2583542276625 0 0.0000000
58529.2587014498858 0 0.0000000
58529.2590486721019 0 0.0000000
58529.2593958943253 0 0.0000000
58529.2597431165486 0 0.0000000
58529.2600903387720 0 0.0000000
58529.2604375609953 0 0.0000000
58529.2607847832187 0 0.0000000
58529.2611320054421 0 0.0000000
58529.2614792276581 0 0.0000000
58529.2618264498815 0 0.0000000
58529.2621736721048 0 0.0000000
58529.2625208943282 0 0.0000000
58529.2628681165515 0 0.0000000
58529.2632153387749 0 0.0000000
