Time 			Rate 	Error
664070300.4 2.57212 1.81876
664070301.4 1.28750 1.28750
664070302.4 0.00000 0.00000
664070303.4 1.28383 1.28383
664070304.4 0.00000 0.00000
664070305.4 0.00000 0.00000
664070306.4 1.30016 1.30016
664070307.4 0.00000 0.00000
664070308.4 1.28548 1.28548
664070309.4 0.00000 0.00000
664070310.4 0.00000 0.00000
664070311.4 0.00000 0.00000
664070312.4 2.64123 1.86763
664070313.4 0.00000 0.00000
664070314.4 1.28498 1.28498
664070315.4 0.00000 0.00000
664070316.4 0.00000 0.00000
664070317.4 1.27983 1.27983
664070318.4 0.00000 0.00000
664070319.4 1.26858 1.26858
664070320.4 0.00000 0.00000
664070321.4 0.00000 0.00000
664070322.4 0.00000 0.00000
664070323.4 0.00000 0.00000
664070324.4 1.28078 1.28078
664070325.4 0.00000 0.00000
664070326.4 0.00000 0.00000
664070327.4 0.00000 0.00000
664070328.4 0.00000 0.00000
664070329.4 0.00000 0.00000
664070330.4 -0.00119001 1.88273
664070331.4 1.32000 1.32000
664070332.4 0.00000 0.00000
664070333.4 0.00000 0.00000
664070334.4 1.29035 1.29035
664070335.4 1.27618 1.27618
664070336.4 0.00000 0.00000
664070337.4 1.73320 1.73320
664070338.4 1.29154 1.29154
664070339.4 0.00000 0.00000
664070340.4 0.00000 0.00000
664070341.4 1.28924 1.28924
664070342.4 2.76836 1.95752
664070343.4 0.00000 0.00000
664070344.4 1.37013 1.37013
664070345.4 1.28162 1.28162
664070346.4 0.00000 0.00000
664070347.4 1.28293 1.28293
664070348.4 -1.28603 1.28603
664070349.4 1.31653 1.31653
664070350.4 1.29345 1.29345
664070351.4 0.00000 0.00000
664070352.4 0.00000 0.00000
664070353.4 0.00000 0.00000
664070354.4 0.00000 0.00000
664070355.4 0.00000 0.00000
664070356.4 0.00000 0.00000
664070357.4 1.28564 1.28564
664070358.4 1.28368 1.28368
664070359.4 1.27300 1.27300
664070360.4 1.30245 1.30245
664070361.4 0.00000 0.00000
664070362.4 1.33402 1.33402
664070363.4 0.00000 0.00000
664070364.4 0.00000 0.00000
664070365.4 0.00000 0.00000
664070366.4 1.27672 1.27672
664070367.4 1.26443 1.26443
664070368.4 1.24970 1.24970
664070369.4 0.00000 0.00000
664070370.4 0.00000 0.00000
664070371.4 2.54452 1.79925
664070372.4 0.00000 0.00000
664070373.4 1.30112 1.30112
664070374.4 1.33247 1.33247
664070375.4 0.00000 0.00000
664070376.4 2.57244 1.81899
664070377.4 1.26972 1.26972
664070378.4 0.00000 0.00000
664070379.4 1.29109 1.29109
664070380.4 0.00000 0.00000
664070381.4 0.00000 0.00000
664070382.4 0.00000 0.00000
664070383.4 0.00000 0.00000
664070384.4 0.00000 0.00000
664070385.4 0.00000 0.00000
664070386.4 0.00000 0.00000
664070387.4 0.00000 0.00000
664070388.4 0.00000 0.00000
664070389.4 1.29390 1.29390
664070390.4 1.29867 1.29867
664070391.4 5.05064 2.52532
664070392.4 0.00000 0.00000
664070393.4 0.00000 0.00000
664070394.4 0.00000 0.00000
664070395.4 0.00000 0.00000
664070396.4 1.29093 1.29093
664070397.4 1.28415 1.28415
664070398.4 0.00000 0.00000
664070399.4 1.27836 1.27836
664070400.4 1.28283 1.28283
664070401.4 0.00000 0.00000
664070402.4 0.00000 0.00000
664070403.4 1.28976 1.28976
664070404.4 3.83956 2.21677
664070405.4 1.26605 1.26605
664070406.4 0.00000 0.00000
664070407.4 2.57439 1.82037
664070408.4 1.27801 1.27801
664070409.4 1.29941 1.29941
664070410.4 1.32332 1.32332
664070411.4 1.31062 1.31062
664070412.4 0.00000 0.00000
664070413.4 1.31367 1.31367
664070414.4 0.00000 0.00000
664070415.4 0.00000 0.00000
664070416.4 0.00000 0.00000
664070417.4 0.00000 0.00000
664070418.4 0.00000 0.00000
664070419.4 0.00000 0.00000
664070420.4 0.00000 0.00000
664070421.4 3.08483 2.18130
664070422.4 0.00000 0.00000
664070423.4 1.28656 1.28656
664070424.4 0.00000 0.00000
664070425.4 0.00000 0.00000
664070426.4 0.00000 0.00000
664070427.4 0.00000 0.00000
664070428.4 0.00000 0.00000
664070429.4 1.30622 1.30622
664070430.4 2.96094 2.09370
664070431.4 1.81039 1.81039
664070432.4 0.00000 0.00000
664070433.4 0.00000 0.00000
664070434.4 0.00000 0.00000
664070435.4 1.27267 1.27267
664070436.4 0.00000 0.00000
664070437.4 0.00000 0.00000
664070438.4 1.29618 1.29618
664070439.4 0.00000 0.00000
664070440.4 0.00000 0.00000
664070441.4 0.00000 0.00000
664070442.4 1.29440 1.29440
664070443.4 0.00000 0.00000
664070444.4 0.00000 0.00000
664070445.4 1.30701 1.30701
664070446.4 1.29132 1.29132
664070447.4 2.59872 1.83757
664070448.4 0.00000 0.00000
664070449.4 0.00000 0.00000
664070450.4 1.29751 1.29751
664070451.4 1.27912 1.27912
664070452.4 2.60684 1.84331
664070453.4 0.00000 0.00000
664070454.4 0.00000 0.00000
664070455.4 1.28738 1.28738
664070456.4 1.27930 1.27930
664070457.4 1.28154 1.28154
664070458.4 0.00000 0.00000
664070459.4 0.00000 0.00000
664070460.4 1.29109 1.29109
664070461.4 0.00000 0.00000
664070462.4 0.00000 0.00000
664070463.4 1.30299 1.30299
664070464.4 1.28151 1.28151
664070465.4 1.25362 1.25362
664070466.4 1.29159 1.29159
664070467.4 0.00000 0.00000
664070468.4 0.00000 0.00000
664070469.4 1.27298 1.27298
664070470.4 0.00000 0.00000
664070471.4 0.00000 0.00000
664070472.4 2.59156 1.83251
664070473.4 1.30129 1.30129
664070474.4 0.00000 0.00000
664070475.4 0.00000 0.00000
664070476.4 1.29592 1.29592
664070477.4 1.30571 1.30571
664070478.4 0.00000 0.00000
664070479.4 0.00000 0.00000
664070480.4 1.40835 1.40835
664070481.4 1.70162 1.70162
664070482.4 0.00000 0.00000
664070483.4 1.30777 1.30777
664070484.4 0.00000 0.00000
664070485.4 0.00000 0.00000
664070486.4 0.00000 0.00000
664070487.4 2.55947 1.80982
664070488.4 0.00000 0.00000
664070489.4 1.27085 1.27085
664070490.4 0.00000 0.00000
664070491.4 0.00000 0.00000
664070492.4 0.00000 0.00000
664070493.4 0.00000 0.00000
664070494.4 1.29418 1.29418
664070495.4 0.00000 0.00000
664070496.4 0.00000 0.00000
664070497.4 0.00000 0.00000
664070498.4 1.43781 1.43781
664070499.4 0.00000 0.00000
664070500.4 0.00000 0.00000
664070501.4 1.31397 1.31397
664070502.4 0.00000 0.00000
664070503.4 0.00000 0.00000
664070504.4 1.33149 1.33149
664070505.4 0.00000 0.00000
664070506.4 2.65611 1.87815
664070507.4 1.32009 1.32009
664070508.4 1.29540 1.29540
664070509.4 2.61549 1.84943
664070510.4 0.00000 0.00000
664070511.4 1.27036 1.27036
664070512.4 1.29904 1.29904
664070513.4 1.28642 1.28642
664070514.4 1.27463 1.27463
664070515.4 0.00000 0.00000
664070516.4 0.00000 0.00000
664070517.4 1.29065 1.29065
664070518.4 1.27766 1.27766
664070519.4 0.00000 0.00000
664070520.4 0.00000 0.00000
664070521.4 1.31450 1.31450
664070522.4 0.00000 0.00000
664070523.4 0.00000 0.00000
664070524.4 1.28496 1.28496
664070525.4 0.00000 0.00000
664070526.4 0.00000 0.00000
664070527.4 0.00000 0.00000
664070528.4 1.32194 1.32194
664070529.4 2.60506 1.84205
664070530.4 2.55928 1.80969
664070531.4 2.57286 1.81928
664070532.4 0.00000 0.00000
664070533.4 0.00000 0.00000
664070534.4 0.00000 0.00000
664070535.4 0.00000 0.00000
664070536.4 0.00000 0.00000
664070537.4 0.00000 0.00000
664070538.4 1.27347 1.27347
664070539.4 1.29669 1.29669
664070540.4 2.62532 1.85638
664070541.4 1.26883 1.26883
664070542.4 0.00000 0.00000
664070543.4 0.00000 0.00000
664070544.4 1.28510 1.28510
664070545.4 0.00000 0.00000
664070546.4 1.28985 1.28985
664070547.4 1.31650 1.31650
664070548.4 1.30538 1.30538
664070549.4 0.00000 0.00000
664070550.4 0.00000 0.00000
664070551.4 2.56685 1.81504
664070552.4 0.00000 0.00000
664070553.4 1.29606 1.29606
664070554.4 0.00000 0.00000
664070555.4 0.00000 0.00000
664070556.4 0.00000 0.00000
664070557.4 0.00000 0.00000
664070558.4 1.29566 1.29566
664070559.4 0.00000 0.00000
664070560.4 0.00000 0.00000
664070561.4 2.60709 1.84349
664070562.4 1.31162 1.31162
664070563.4 1.28361 1.28361
664070564.4 0.00000 0.00000
664070565.4 1.28146 1.28146
664070566.4 0.00000 0.00000
664070567.4 1.27887 1.27887
664070568.4 0.00000 0.00000
664070569.4 0.00000 0.00000
664070570.4 0.00000 0.00000
664070571.4 0.00000 0.00000
664070572.4 1.30095 1.30095
664070573.4 0.00000 0.00000
664070574.4 0.00000 0.00000
664070575.4 0.00000 0.00000
664070576.4 0.00000 0.00000
664070577.4 1.28127 1.28127
664070578.4 0.00000 0.00000
664070579.4 0.00000 0.00000
664070580.4 1.29901 1.29901
664070581.4 0.00000 0.00000
664070582.4 0.00000 0.00000
664070583.4 0.00000 0.00000
664070584.4 0.00000 0.00000
664070585.4 0.00000 0.00000
664070586.4 0.00000 0.00000
664070587.4 -1.27051 1.27051
664070588.4 1.26557 1.26557
664070589.4 1.26773 1.26773
664070590.4 0.00000 0.00000
664070591.4 0.00000 0.00000
664070592.4 0.00000 0.00000
664070593.4 1.30167 1.30167
664070594.4 0.00000 0.00000
664070595.4 1.26059 1.26059
664070596.4 1.27502 1.27502
664070597.4 0.00000 0.00000
664070598.4 0.00000 0.00000
664070599.4 -0.00114965 1.81888
664070600.4 0.00000 0.00000
664070601.4 0.00000 0.00000
664070602.4 -0.00113828 1.80089
664070603.4 2.53873 1.79515
664070604.4 0.00000 0.00000
664070605.4 0.00000 0.00000
664070606.4 0.00000 0.00000
664070607.4 0.00000 0.00000
664070608.4 0.00000 0.00000
664070609.4 2.53706 1.79397
664070610.4 0.00000 0.00000
664070611.4 0.00000 0.00000
664070612.4 0.00000 0.00000
664070613.4 0.00000 0.00000
664070614.4 0.00000 0.00000
664070615.4 0.00000 0.00000
664070616.4 0.00000 0.00000
664070617.4 1.26738 1.26738
664070618.4 0.00000 0.00000
664070619.4 2.55587 1.80727
664070620.4 0.00000 0.00000
664070621.4 0.00000 0.00000
664070622.4 0.00000 0.00000
664070623.4 0.00000 0.00000
664070624.4 0.00000 0.00000
664070625.4 1.26575 1.26575
664070626.4 0.00000 0.00000
664070627.4 1.28511 1.28511
664070628.4 0.00000 0.00000
664070629.4 0.00000 0.00000
664070630.4 2.55529 1.80686
664070631.4 1.29642 1.29642
664070632.4 0.00000 0.00000
664070633.4 0.00000 0.00000
664070634.4 1.32307 1.32307
664070635.4 1.30666 1.30666
664070636.4 0.00000 0.00000
664070637.4 1.28677 1.28677
664070638.4 0.00000 0.00000
664070639.4 0.00000 0.00000
664070640.4 3.87684 2.23829
664070641.4 1.28279 1.28279
664070642.4 0.00000 0.00000
664070643.4 0.00000 0.00000
664070644.4 1.27702 1.27702
664070645.4 0.00000 0.00000
664070646.4 1.28547 1.28547
664070647.4 0.00000 0.00000
664070648.4 0.00000 0.00000
664070649.4 0.00000 0.00000
664070650.4 1.30733 1.30733
664070651.4 1.29792 1.29792
664070652.4 1.28010 1.28010
664070653.4 0.00000 0.00000
664070654.4 2.62088 1.85324
664070655.4 0.00000 0.00000
664070656.4 0.00000 0.00000
664070657.4 0.00000 0.00000
664070658.4 2.58372 1.82697
664070659.4 0.00000 0.00000
664070660.4 0.00000 0.00000
664070661.4 1.27226 1.27226
664070662.4 1.27481 1.27481
664070663.4 1.25039 1.25039
664070664.4 0.00000 0.00000
664070665.4 1.28630 1.28630
664070666.4 0.00000 0.00000
664070667.4 1.26284 1.26284
664070668.4 1.26152 1.26152
664070669.4 0.00000 0.00000
664070670.4 0.00000 0.00000
664070671.4 0.00000 0.00000
664070672.4 2.55396 1.80592
664070673.4 0.00000 0.00000
664070674.4 0.00000 0.00000
664070675.4 0.00000 0.00000
664070676.4 0.00000 0.00000
664070677.4 3.11547 2.20297
664070678.4 0.00000 0.00000
664070679.4 1.28964 1.28964
664070680.4 0.00000 0.00000
664070681.4 0.00000 0.00000
664070682.4 1.27943 1.27943
664070683.4 0.00000 0.00000
664070684.4 0.00000 0.00000
664070685.4 0.00000 0.00000
664070686.4 1.30714 1.30714
664070687.4 1.27974 1.27974
664070688.4 2.60710 1.84350
664070689.4 1.28528 1.28528
664070690.4 1.26046 1.26046
664070691.4 1.31253 1.31253
664070692.4 1.31850 1.31850
664070693.4 0.00000 0.00000
664070694.4 1.27710 1.27710
664070695.4 0.00000 0.00000
664070696.4 0.00000 0.00000
664070697.4 0.00000 0.00000
664070698.4 1.27054 1.27054
664070699.4 0.00000 0.00000
664070700.4 0.00000 0.00000
664070701.4 1.27811 1.27811
664070702.4 0.00000 0.00000
664070703.4 0.00000 0.00000
664070704.4 0.00000 0.00000
664070705.4 0.00000 0.00000
664070706.4 2.58196 1.82572
664070707.4 0.00000 0.00000
664070708.4 0.00000 0.00000
664070709.4 0.00000 0.00000
664070710.4 1.30341 1.30341
664070711.4 -1.47375 1.47375
664070712.4 1.70824 1.70824
664070713.4 0.00000 0.00000
664070714.4 0.00000 0.00000
664070715.4 0.00000 0.00000
664070716.4 1.26938 1.26938
664070717.4 0.00000 0.00000
664070718.4 0.00000 0.00000
664070719.4 0.00000 0.00000
664070720.4 0.00000 0.00000
664070721.4 0.00000 0.00000
664070722.4 1.26773 1.26773
664070723.4 1.28266 1.28266
664070724.4 0.00000 0.00000
664070725.4 0.00000 0.00000
664070726.4 0.00000 0.00000
664070727.4 0.00000 0.00000
664070728.4 0.00000 0.00000
664070729.4 0.00000 0.00000
664070730.4 1.31085 1.31085
664070731.4 0.00000 0.00000
664070732.4 0.00000 0.00000
664070733.4 0.00000 0.00000
664070734.4 1.56597 1.56597
664070735.4 0.00000 0.00000
664070736.4 0.00000 0.00000
664070737.4 0.00000 0.00000
664070738.4 0.00000 0.00000
664070739.4 0.00000 0.00000
664070740.4 0.00000 0.00000
664070741.4 0.00000 0.00000
664070742.4 0.00000 0.00000
664070743.4 0.00000 0.00000
664070744.4 0.00000 0.00000
664070745.4 2.61955 1.85230
664070746.4 1.30337 1.30337
664070747.4 0.00000 0.00000
664070748.4 0.00000 0.00000
664070749.4 1.28366 1.28366
664070750.4 0.00000 0.00000
664070751.4 0.00000 0.00000
664070752.4 0.00000 0.00000
664070753.4 1.27695 1.27695
664070754.4 0.00000 0.00000
664070755.4 1.28789 1.28789
664070756.4 0.00000 0.00000
664070757.4 1.27905 1.27905
664070758.4 2.52248 1.78366
664070759.4 0.00000 0.00000
664070760.4 1.28810 1.28810
664070761.4 0.00000 0.00000
664070762.4 0.00000 0.00000
664070763.4 0.00000 0.00000
664070764.4 0.00000 0.00000
664070765.4 1.30089 1.30089
664070766.4 0.00000 0.00000
664070767.4 1.33838 1.33838
664070768.4 0.00000 0.00000
664070769.4 1.29504 1.29504
664070770.4 0.00000 0.00000
664070771.4 2.55834 1.80902
664070772.4 0.00000 0.00000
664070773.4 0.00000 0.00000
664070774.4 1.28592 1.28592
664070775.4 1.31527 1.31527
664070776.4 0.00000 0.00000
664070777.4 0.00000 0.00000
664070778.4 1.28534 1.28534
664070779.4 1.27540 1.27540
664070780.4 2.57362 1.81983
664070781.4 0.00000 0.00000
664070782.4 0.00000 0.00000
664070783.4 0.00000 0.00000
664070784.4 1.30652 1.30652
664070785.4 0.00000 0.00000
664070786.4 1.29642 1.29642
664070787.4 -1.29974 1.29974
664070788.4 0.00000 0.00000
664070789.4 1.28344 1.28344
664070790.4 0.00000 0.00000
664070791.4 0.00000 0.00000
664070792.4 1.28753 1.28753
664070793.4 0.00000 0.00000
664070794.4 1.31691 1.31691
664070795.4 0.00000 0.00000
664070796.4 1.27760 1.27760
664070797.4 0.00000 0.00000
664070798.4 0.00000 0.00000
664070799.4 0.00000 0.00000
664070800.4 1.29406 1.29406
664070801.4 0.00000 0.00000
664070802.4 2.56662 1.81487
664070803.4 3.83628 2.21488
664070804.4 0.00000 0.00000
664070805.4 0.00000 0.00000
664070806.4 0.00000 0.00000
664070807.4 2.58103 1.82506
664070808.4 0.00000 0.00000
664070809.4 0.00000 0.00000
664070810.4 0.00000 0.00000
664070811.4 0.00000 0.00000
664070812.4 1.28595 1.28595
664070813.4 0.00000 0.00000
664070814.4 0.00000 0.00000
664070815.4 1.30991 1.30991
664070816.4 1.34681 1.34681
664070817.4 1.26243 1.26243
664070818.4 0.00000 0.00000
664070819.4 0.00000 0.00000
664070820.4 1.29164 1.29164
664070821.4 0.00000 0.00000
664070822.4 1.28790 1.28790
664070823.4 1.30382 1.30382
664070824.4 0.00000 0.00000
664070825.4 0.00000 0.00000
664070826.4 0.00000 0.00000
664070827.4 0.00000 0.00000
664070828.4 1.28958 1.28958
664070829.4 0.00000 0.00000
664070830.4 0.00000 0.00000
664070831.4 1.54823 1.54823
664070832.4 0.00000 0.00000
664070833.4 0.00000 0.00000
664070834.4 0.00000 0.00000
664070835.4 1.30206 1.30206
664070836.4 1.28362 1.28362
664070837.4 0.00000 0.00000
664070838.4 0.00000 0.00000
664070839.4 0.00000 0.00000
664070840.4 0.00000 0.00000
664070841.4 1.28974 1.28974
664070842.4 1.28240 1.28240
664070843.4 0.00000 0.00000
664070844.4 1.34725 1.34725
664070845.4 0.00000 0.00000
664070846.4 1.29736 1.29736
664070847.4 0.00000 0.00000
664070848.4 2.61883 1.85180
664070849.4 1.28027 1.28027
664070850.4 0.00000 0.00000
664070851.4 1.29534 1.29534
664070852.4 2.63741 1.86493
664070853.4 0.00000 0.00000
664070854.4 1.28644 1.28644
664070855.4 0.00000 0.00000
664070856.4 2.53446 1.79214
664070857.4 1.28971 1.28971
664070858.4 1.28399 1.28399
664070859.4 0.00000 0.00000
664070860.4 0.00000 0.00000
664070861.4 1.30506 1.30506
664070862.4 0.00000 0.00000
664070863.4 1.26769 1.26769
664070864.4 0.00000 0.00000
664070865.4 1.31226 1.31226
664070866.4 0.00000 0.00000
664070867.4 0.00000 0.00000
664070868.4 0.00000 0.00000
664070869.4 0.00000 0.00000
664070870.4 0.00000 0.00000
664070871.4 0.00000 0.00000
664070872.4 0.00000 0.00000
664070873.4 0.00000 0.00000
664070874.4 1.31266 1.31266
664070875.4 0.00000 0.00000
664070876.4 1.28058 1.28058
664070877.4 1.50870 1.50870
664070878.4 0.00000 0.00000
664070879.4 1.41579 1.41579
664070880.4 0.00000 0.00000
664070881.4 5.21571 2.60786
664070882.4 0.00000 0.00000
664070883.4 0.00000 0.00000
664070884.4 0.00000 0.00000
664070885.4 0.00000 0.00000
664070886.4 0.00000 0.00000
664070887.4 0.00000 0.00000
664070888.4 0.00000 0.00000
664070889.4 1.29893 1.29893
664070890.4 0.00000 0.00000
664070891.4 0.00000 0.00000
664070892.4 1.29016 1.29016
664070893.4 1.28111 1.28111
664070894.4 2.61079 1.84611
664070895.4 0.00000 0.00000
664070896.4 0.00000 0.00000
664070897.4 0.00000 0.00000
664070898.4 2.61550 1.84944
664070899.4 0.00000 0.00000
664070900.4 0.00000 0.00000
664070901.4 1.29217 1.29217
664070902.4 0.00000 0.00000
664070903.4 0.00000 0.00000
664070904.4 1.74646 1.74646
664070905.4 2.90770 2.05606
664070906.4 1.32117 1.32117
664070907.4 2.60607 1.84277
664070908.4 0.00000 0.00000
664070909.4 1.31128 1.31128
664070910.4 1.29754 1.29754
664070911.4 0.00000 0.00000
664070912.4 1.26901 1.26901
664070913.4 1.29113 1.29113
664070914.4 1.34466 1.34466
664070915.4 1.32658 1.32658
664070916.4 0.00000 0.00000
664070917.4 0.00000 0.00000
664070918.4 0.00000 0.00000
664070919.4 1.27951 1.27951
664070920.4 1.30222 1.30222
664070921.4 1.29400 1.29400
664070922.4 0.00000 0.00000
664070923.4 0.00000 0.00000
664070924.4 1.28885 1.28885
664070925.4 0.00000 0.00000
664070926.4 1.27938 1.27938
664070927.4 2.58546 1.82820
664070928.4 1.29440 1.29440
664070929.4 0.00000 0.00000
664070930.4 0.00000 0.00000
664070931.4 0.00000 0.00000
664070932.4 1.26819 1.26819
664070933.4 0.00000 0.00000
664070934.4 0.00000 0.00000
664070935.4 0.00000 0.00000
664070936.4 2.60205 1.83992
664070937.4 1.28274 1.28274
664070938.4 0.00000 0.00000
664070939.4 1.32554 1.32554
664070940.4 0.00000 0.00000
664070941.4 2.56480 1.81359
664070942.4 0.00000 0.00000
664070943.4 0.00000 0.00000
664070944.4 0.00000 0.00000
664070945.4 0.00000 0.00000
664070946.4 1.29067 1.29067
664070947.4 0.00000 0.00000
664070948.4 1.29273 1.29273
664070949.4 0.00000 0.00000
664070950.4 0.00000 0.00000
664070951.4 0.00000 0.00000
664070952.4 0.00000 0.00000
664070953.4 1.26773 1.26773
664070954.4 0.00000 0.00000
664070955.4 0.00000 0.00000
664070956.4 0.00000 0.00000
664070957.4 0.00000 0.00000
664070958.4 1.29745 1.29745
664070959.4 1.29881 1.29881
664070960.4 0.00000 0.00000
664070961.4 1.29827 1.29827
664070962.4 0.00000 0.00000
664070963.4 0.00000 0.00000
664070964.4 1.28355 1.28355
664070965.4 0.00000 0.00000
664070966.4 0.00000 0.00000
664070967.4 0.00000 0.00000
664070968.4 0.00000 0.00000
664070969.4 0.00000 0.00000
664070970.4 1.30218 1.30218
664070971.4 0.00000 0.00000
664070972.4 2.54227 1.79765
664070973.4 0.00000 0.00000
664070974.4 1.29990 1.29990
664070975.4 2.56239 1.81189
664070976.4 1.27731 1.27731
664070977.4 1.25581 1.25581
664070978.4 0.00000 0.00000
664070979.4 0.00000 0.00000
664070980.4 0.00000 0.00000
664070981.4 0.00000 0.00000
664070982.4 0.00000 0.00000
664070983.4 0.00000 0.00000
664070984.4 1.36649 1.36649
664070985.4 0.00000 0.00000
664070986.4 0.00000 0.00000
664070987.4 2.62003 1.85264
664070988.4 0.00000 0.00000
664070989.4 0.00000 0.00000
664070990.4 2.57902 1.82364
664070991.4 0.00000 0.00000
664070992.4 0.00000 0.00000
664070993.4 0.00000 0.00000
664070994.4 0.00000 0.00000
664070995.4 0.00000 0.00000
664070996.4 0.00000 0.00000
664070997.4 0.00000 0.00000
664070998.4 0.00000 0.00000
664070999.4 2.51909 1.78127
664071000.4 1.27586 1.27586
664071001.4 0.00000 0.00000
664071002.4 0.00000 0.00000
664071003.4 0.00000 0.00000
664071004.4 3.82827 2.21025
664071005.4 0.00000 0.00000
664071006.4 1.28279 1.28279
664071007.4 0.00000 0.00000
664071008.4 0.00000 0.00000
664071009.4 0.00000 0.00000
664071010.4 0.00000 0.00000
664071011.4 0.00000 0.00000
664071012.4 0.00000 0.00000
664071013.4 0.00000 0.00000
664071014.4 0.00000 0.00000
664071015.4 1.27105 1.27105
664071016.4 1.27103 1.27103
664071017.4 0.00000 0.00000
664071018.4 0.00000 0.00000
664071019.4 0.00000 0.00000
664071020.4 0.00000 0.00000
664071021.4 0.00000 0.00000
664071022.4 0.00000 0.00000
664071023.4 0.00000 0.00000
664071024.4 0.00000 0.00000
664071025.4 0.00000 0.00000
664071026.4 2.57251 1.81904
664071027.4 0.00000 0.00000
664071028.4 0.00000 0.00000
664071029.4 0.00000 0.00000
664071030.4 0.00000 0.00000
664071031.4 0.00000 0.00000
664071032.4 1.26504 1.26504
664071033.4 0.00000 0.00000
664071034.4 0.00000 0.00000
664071035.4 1.37752 1.37752
664071036.4 1.27414 1.27414
664071037.4 0.00000 0.00000
664071038.4 1.29867 1.29867
664071039.4 0.00000 0.00000
664071040.4 0.00000 0.00000
664071041.4 1.29461 1.29461
664071042.4 1.29862 1.29862
664071043.4 0.00000 0.00000
664071044.4 0.00000 0.00000
664071045.4 1.27783 1.27783
664071046.4 0.00000 0.00000
664071047.4 0.00000 0.00000
664071048.4 1.26842 1.26842
664071049.4 0.00000 0.00000
664071050.4 0.00000 0.00000
664071051.4 1.30228 1.30228
664071052.4 0.00000 0.00000
664071053.4 1.29887 1.29887
664071054.4 0.00000 0.00000
664071055.4 3.08305 2.18005
664071056.4 0.00000 0.00000
664071057.4 0.00000 0.00000
664071058.4 0.00000 0.00000
664071059.4 0.00000 0.00000
664071060.4 0.00000 0.00000
664071061.4 1.29197 1.29197
664071062.4 1.27389 1.27389
664071063.4 0.00000 0.00000
664071064.4 0.00000 0.00000
664071065.4 0.00000 0.00000
664071066.4 0.00000 0.00000
664071067.4 1.27509 1.27509
664071068.4 0.00000 0.00000
664071069.4 0.00000 0.00000
664071070.4 1.27118 1.27118
664071071.4 1.27626 1.27626
664071072.4 0.00000 0.00000
664071073.4 0.00000 0.00000
664071074.4 0.00000 0.00000
664071075.4 1.28824 1.28824
664071076.4 0.00000 0.00000
664071077.4 0.00000 0.00000
664071078.4 0.00000 0.00000
664071079.4 0.00000 0.00000
664071080.4 1.27677 1.27677
664071081.4 0.00000 0.00000
664071082.4 0.00000 0.00000
664071083.4 0.00000 0.00000
664071084.4 0.00000 0.00000
664071085.4 0.00000 0.00000
664071086.4 0.00000 0.00000
664071087.4 1.29199 1.29199
664071088.4 0.00000 0.00000
664071089.4 0.00000 0.00000
664071090.4 1.29385 1.29385
664071091.4 0.00000 0.00000
664071092.4 1.31022 1.31022
664071093.4 0.00000 0.00000
664071094.4 0.00000 0.00000
664071095.4 0.00000 0.00000
664071096.4 0.00000 0.00000
664071097.4 1.30663 1.30663
664071098.4 0.00000 0.00000
664071099.4 1.32185 1.32185
664071100.4 0.00000 0.00000
664071101.4 0.00000 0.00000
664071102.4 0.00000 0.00000
664071103.4 0.00000 0.00000
664071104.4 0.00000 0.00000
664071105.4 0.00000 0.00000
664071106.4 0.00000 0.00000
664071107.4 0.00000 0.00000
664071108.4 0.00000 0.00000
664071109.4 0.00000 0.00000
664071110.4 0.00000 0.00000
664071111.4 0.00000 0.00000
664071112.4 1.28460 1.28460
664071113.4 0.00000 0.00000
664071114.4 1.29067 1.29067
664071115.4 0.00000 0.00000
664071116.4 0.00000 0.00000
664071117.4 0.00000 0.00000
664071118.4 0.00000 0.00000
664071119.4 0.00000 0.00000
664071120.4 0.00000 0.00000
664071121.4 0.00000 0.00000
664071122.4 0.00000 0.00000
664071123.4 0.00000 0.00000
664071124.4 0.00000 0.00000
664071125.4 1.27478 1.27478
664071126.4 0.00000 0.00000
664071127.4 0.00000 0.00000
664071128.4 0.00000 0.00000
664071129.4 0.00000 0.00000
664071130.4 0.00000 0.00000
664071131.4 1.27949 1.27949
664071132.4 1.31603 1.31603
664071133.4 0.00000 0.00000
664071134.4 0.00000 0.00000
664071135.4 1.28065 1.28065
664071136.4 1.27293 1.27293
664071137.4 2.56125 1.81107
664071138.4 0.00000 0.00000
664071139.4 0.00000 0.00000
664071140.4 0.00000 0.00000
664071141.4 1.27845 1.27845
664071142.4 0.00000 0.00000
664071143.4 0.00000 0.00000
664071144.4 0.00000 0.00000
664071145.4 0.00000 0.00000
664071146.4 0.00000 0.00000
664071147.4 0.00000 0.00000
664071148.4 0.00000 0.00000
664071149.4 1.29955 1.29955
664071150.4 0.00000 0.00000
664071151.4 0.00000 0.00000
664071152.4 0.00000 0.00000
664071153.4 0.00000 0.00000
664071154.4 2.53816 1.79475
664071155.4 0.00000 0.00000
664071156.4 0.00000 0.00000
664071157.4 0.00000 0.00000
664071158.4 0.00000 0.00000
664071159.4 1.25555 1.25555
664071160.4 1.27116 1.27116
664071161.4 1.27062 1.27062
664071162.4 1.25392 1.25392
664071163.4 0.00000 0.00000
664071164.4 0.00000 0.00000
664071165.4 0.00000 0.00000
664071166.4 0.00000 0.00000
664071167.4 1.28357 1.28357
664071168.4 0.00000 0.00000
664071169.4 0.00000 0.00000
664071170.4 0.00000 0.00000
664071171.4 1.29723 1.29723
664071172.4 0.00000 0.00000
